Row.names	logFC	logCPM	PValue	SGN_annotation	AGI	symbol	gene_name	X..identity	alignment.length	e.value	bit.score	percent.query.align
Solyc03g063640.1.1	1.490314665	3.25003514	0.0089349	Unknown Protein (AHRD V1)	NA	NA	NA	NA	NA	NA	NA	NA
Solyc02g062800.2.1	1.499203715	3.708124264	0.0020381	F-box family protein (AHRD V1 ***- D7MPC5_ARALY); contains Interpro domain(s)  IPR017451  F-box associated type 1 	NA	NA	NA	NA	NA	NA	NA	NA
Solyc01g087480.1.1	1.502572525	3.402963314	0.006118616	Photosystem Q(B) protein (AHRD V1 ***- B6VJV1_VITVI)	NA	NA	NA	NA	NA	NA	NA	NA
Solyc01g079210.2.1	1.504628145	4.123225093	0.002019704	"SWR1-complex protein 4 (AHRD V1 *--- A8NYM2_COPC7); contains Interpro domain(s)  IPR001005  SANT, DNA-binding "	AT2G47210	NA	"myb family transcription factor; similar to Homeodomain-related [Medicago truncatula] (GB:ABE87762.1); contains InterPro domain Homeodomain-related; (InterPro:IPR012287); contains InterPro domain Homeodomain-like; (InterPro:IPR009057); contains InterPro domain Myb, DNA-binding; (InterPro:IPR001005)"	67.52	428	2.00E-150	529	92.69911504
Solyc06g024340.1.1	1.506972792	5.106909876	0.000369305	Unknown Protein (AHRD V1)	NA	NA	NA	NA	NA	NA	NA	NA
Solyc06g069330.2.1	1.508021945	3.916155537	0.001163376	Serine/threonine protein kinase (AHRD V1 **** Q8L9Q3_ARATH); contains Interpro domain(s)  IPR002290  Serine/threonine protein kinase 	AT5G08160	ATPK3	Encodes a serine/threonine protein kinase.	82.66	346	2.00E-172	601	99.12536443
Solyc01g081540.2.1	1.509577233	3.928184569	0.002033429	"Myosin XI-F (AHRD V1 ***- B0CN60_NICBE); contains Interpro domain(s)  IPR001609  Myosin head, motor region "	AT2G31900	ATMYO5	Encodes an novel myosin isoform.	73.55	1569	0	2338	99.68112245
Solyc10g050210.1.1	1.518069882	3.370487135	0.0089349	"BZIP transcription factor (AHRD V1 **-* Q0PN11_9FABA); contains Interpro domain(s)  IPR011616  bZIP transcription factor, bZIP-1 "	NA	NA	NA	NA	NA	NA	NA	NA
Solyc02g062000.2.1	1.527274677	4.183619807	0.000727178	"RUN and FYVE domain-containing protein 1 (AHRD V1 *--- B0WS48_CULQU); contains Interpro domain(s)  IPR000306  Zinc finger, FYVE-type "	AT1G20110	NA	"zinc finger (FYVE type) family protein; similar to proline-rich extensin-like family protein [Arabidopsis thaliana] (TAIR:AT1G23720.1); similar to proline-rich extensin-like family protein [Arabidopsis thaliana] (TAIR:AT3G28550.1); similar to hypothetical protein [Phoenix dactylifera] (GB:CAA61964.1); contains InterPro domain Zinc finger, FYVE/PHD-type; (InterPro:IPR011011); contains InterPro domain Zinc finger, FYVE-type; (InterPro:IPR000306)"	62.67	375	4.00E-135	478	79.44325482
Solyc06g007580.1.1	1.533512559	3.826634245	0.002743517	"Plant-specific domain TIGR01615 family protein (AHRD V1 *-*- B6SS18_MAIZE); contains Interpro domain(s)  IPR006502  Protein of unknown function DUF506, plant "	NA	NA	NA	NA	NA	NA	NA	NA
Solyc06g050210.2.1	1.534589046	4.607385577	0.000475221	Major facilitator superfamily MFS_1 (AHRD V1 ***- B2IEC2_BEII9)	AT5G05310	NA	similar to expressed protein [Oryza sativa (japonica cultivar-group)] (GB:ABA96262.1); similar to Os12g0112300 [Oryza sativa (japonica cultivar-group)] (GB:NP_001065973.1)	66.27	498	0	635	95.91439689
Solyc05g006550.2.1	1.539801501	5.885509025	0.000109318	Microtubule-associated protein TORTIFOLIA1 (AHRD V1 *--- B6SS76_MAIZE); contains Interpro domain(s)  IPR011989  Armadillo-like helical 	NA	NA	NA	NA	NA	NA	NA	NA
Solyc07g007690.2.1	1.545102278	3.389262743	0.003431782	Voltage-gated chloride channel (AHRD V1 **** Q96325_ARATH); contains Interpro domain(s)  IPR002251  Chloride channel plant CLC 	AT5G33280	NA	"chloride channel-like (CLC) protein, putative; Identical to Putative chloride channel-like protein CLC-g [Arabidopsis Thaliana] (GB:P60300); similar to CLC-C (chloride channel C), anion channel/ voltage-gated chloride channel [Arabidopsis thaliana] (TAIR:AT5G49890.1); similar to ATCLC-A (CHLORIDE CHANNEL A), anion channel/ voltage-gated chloride channel [Arabidopsis thaliana] (TAIR:AT5G40890.1); similar to CLC-B (chloride channel protein B), anion channel/ voltage-gated chloride channel [Arabidopsis thaliana] (TAIR:AT3G27170.1); similar to Cl- channel, voltage gated; IMP dehydrogenase related 1 [Medicago truncatula] (GB:ABE86345.1); similar to chloride channel-like protein [Oryza sativa (japonica cultivar-group)] (GB:ABB86548.1); similar to H0413E07.11 [Oryza sativa (indica cultivar-group)] (GB:CAJ86158.1); contains InterPro domain Cl- channel, voltage gated; (InterPro:IPR001807); contains InterPro domain Chloride channel plant CLC; (InterPro:IPR002251); contains InterPro domain CBS; (InterPro:IPR000644)"	73.98	757	0	1111	95.81749049
Solyc01g015140.1.1	1.556843694	5.82958603	0.000123386	Cytochrome b (AHRD V1 ***- Q95871_TOBAC); contains Interpro domain(s)  IPR016175  Cytochrome b/b6 	ATMG00220	COB	Mitochondrial apocytochrome b (cob) gene encodes a subunit of the ubiquinol-cytochrome c oxidoreductase and is part of a 5 kb transcript. The transcript also contains a pseudogene for ribosomal protein S14 called RPS15 and a tRNA(Ser) gene. Both the Cob and RPS15 genes are edited in the transcript.	62.5	96	1.00E-23	104	87.5
Solyc00g125980.1.1	1.557586253	4.194940359	0.001192718	NADH-ubiquinone oxidoreductase chain 2 (AHRD V1 ***- NU2M_BETVU)	NA	NA	NA	NA	NA	NA	NA	NA
Solyc10g082020.1.1	1.578786326	2.959786957	0.004350453	Cytokinin riboside 5&apos;-monophosphate phosphoribohydrolase LOG (AHRD V1 **-- LOG_ORYSJ); contains Interpro domain(s)  IPR005269  Conserved hypothetical protein CHP00730 	AT5G06300	NA	carboxy-lyase; similar to unknown protein [Arabidopsis thaliana] (TAIR:AT2G37210.1); similar to Conserved hypothetical protein 730 [Medicago truncatula] (GB:ABD32794.1); contains InterPro domain Conserved hypothetical protein 730; (InterPro:IPR005269)	84.83	211	2.00E-92	335	96.33027523
Solyc05g051490.2.1	1.590253803	3.397736319	0.003467781	LMBR1 domain protein (AHRD V1 *-*- D4DI29_TRIVH); contains Interpro domain(s)  IPR006876  LMBR1-like conserved region 	AT5G65290	NA	LMBR1 integral membrane family protein; similar to Os02g0758100 [Oryza sativa (japonica cultivar-group)] (GB:NP_001048176.1); similar to LMBR1-like conserved re (GB:ABE91808.1); similar to Os06g0218900 [Oryza sativa (japonica cultivar-group)] (GB:NP_001057160.1); contains InterPro domain LMBR1-like conserved region; (InterPro:IPR006876)	66.98	745	0	899	98.91598916
Solyc05g006620.2.1	1.590544034	3.24569256	0.0094235	"Tir-nbs-lrr, resistance protein"	NA	NA	NA	NA	NA	NA	NA	NA
Solyc05g008310.2.1	1.592427731	3.714976832	0.000917962	Serine/threonine kinase receptor (AHRD V1 **** Q7DMS5_BRANA); contains Interpro domain(s)  IPR002290  Serine/threonine protein kinase 	NA	NA	NA	NA	NA	NA	NA	NA
Solyc06g074080.2.1	1.598114767	2.888638981	0.006944853	Histone deacetylase (AHRD V1 ***- B9HPV0_POPTR); contains Interpro domain(s)  IPR000286  Histone deacetylase superfamily 	AT1G08460	ATHDA8	"HDA08 (histone deacetylase 8); histone deacetylase; similar to HDA15 (histone deacetylase 15), histone deacetylase [Arabidopsis thaliana] (TAIR:AT3G18520.2); similar to Histone deacetylase superfamily [Medicago truncatula] (GB:ABD32780.1); contains InterPro domain Histone deacetylase superfamily; (InterPro:IPR000286)"	71.05	373	5.00E-149	524	95.85492228
Solyc00g068980.1.1	1.605204561	8.117533536	1.50E-05	Unknown Protein (AHRD V1)	NA	NA	NA	NA	NA	NA	NA	NA
Solyc06g074150.2.1	1.614120116	5.356141905	9.14E-05	"LRR receptor-like serine/threonine-protein kinase, RLP"	NA	NA	NA	NA	NA	NA	NA	NA
Solyc06g074730.2.1	1.618811352	3.379148538	0.002391008	ARGONAUTE 1 (AHRD V1 ***- D6RUV9_TOBAC); contains Interpro domain(s)  IPR003165  Stem cell self-renewal protein Piwi 	AT2G27880	AGO5	"argonaute protein, putative / AGO, putative; Identical to Argonaute-like protein At2g27880 [Arabidopsis Thaliana] (GB:Q9SJK3); similar to AGO1 (ARGONAUTE 1) [Arabidopsis thaliana] (TAIR:AT1G48410.1); similar to ZLL (ZWILLE) [Arabidopsis thaliana] (TAIR:AT5G43810.1); similar to AGO1-1 [Nicotiana benthamiana] (GB:ABC61502.1); similar to putative leaf development and shoot apical meristem regulating protein [Oryza sativa (japonica cultivar-group)] (GB:AAP68386.1); similar to putative argonaute protein [Oryza sativa (japonica cultivar-group)] (GB:AAO37538.1); contains InterPro domain Argonaute and Dicer protein, PAZ; (InterPro:IPR003100); contains InterPro domain Stem cell self-renewal protein Piwi; (InterPro:IPR003165)"	57.67	860	0	994	83.49802372
Solyc02g070600.1.1	1.620323827	5.923508447	4.45E-05	F-box family protein (AHRD V1 ***- B9GFB6_POPTR); contains Interpro domain(s)  IPR001810  Cyclin-like F-box 	NA	NA	NA	NA	NA	NA	NA	NA
Solyc01g105940.2.1	1.633615901	4.293311354	0.000531796	"Limonene synthase (AHRD V1 ***- Q2XSC6_LAVAN); contains Interpro domain(s)  IPR005630  Terpene synthase, metal-binding domain "	AT4G16740	ATTPS03	"Monoterpene synthase, catalyzes the formation of the acyclic monoterpene (E)-beta-ocimene in response to wounding or treatment with jasmonic acid."	58.42	101	3.00E-32	133	94.33962264
Solyc02g087200.1.1	1.654388054	5.796516255	4.05E-05	U-box domain-containing protein 40 (AHRD V1 **-- PUB40_ARATH); contains Interpro domain(s)  IPR011989  Armadillo-like helical 	AT5G40140	NA	armadillo/beta-catenin repeat family protein / U-box domain-containing protein; similar to armadillo/beta-catenin repeat family protein / U-box domain-containing protein [Arabidopsis thaliana] (TAIR:AT5G65200.1); similar to Os09g0386200 [Oryza sativa (japonica cultivar-group)] (GB:NP_001063073.1); similar to arm repeat-containing protein-like [Oryza sativa (japonica cultivar-group)] (GB:BAD37863.1); similar to Os06g0238000 [Oryza sativa (japonica cultivar-group)] (GB:NP_001057254.1); contains InterPro domain Armadillo; (InterPro:IPR000225); contains InterPro domain Armadillo-like helical; (InterPro:IPR011989); contains InterPro domain U box; (InterPro:IPR003613)	57.64	484	4.00E-139	491	94.39834025
Solyc04g057950.1.1	1.659837721	3.117159056	0.004350453	F-box family protein (AHRD V1 ***- B9GFH4_POPTR); contains Interpro domain(s)  IPR013101  Leucine-rich repeat 2 	NA	NA	NA	NA	NA	NA	NA	NA
Solyc01g108170.2.1	1.667531181	2.659035297	0.009336268	Unknown Protein (AHRD V1)	NA	NA	NA	NA	NA	NA	NA	NA
Solyc01g080080.2.1	1.670468139	3.226756675	0.001584103	"RING finger protein B (AHRD V1 *--- RNGB_DICDI); contains Interpro domain(s)  IPR001841  Zinc finger, RING-type "	AT3G06140	NA	"zinc finger (C3HC4-type RING finger) family protein; similar to zinc finger (C3HC4-type RING finger) family protein [Arabidopsis thaliana] (TAIR:AT5G19080.1); similar to Os10g0204100 [Oryza sativa (japonica cultivar-group)] (GB:NP_001064306.1); similar to Os03g0254900 [Oryza sativa (japonica cultivar-group)] (GB:NP_001049589.1); similar to zinc finger family protein, putative, expressed [Oryza sativa (japonica cultivar-group)] (GB:ABF95025.1); contains InterPro domain Zinc finger, RING-type; (InterPro:IPR001841)"	58.74	143	2.00E-45	177	89.17197452
Solyc06g074000.1.1	1.69996346	3.457765345	0.002391008	Aspartic proteinase nepenthesin-2 (AHRD V1 **-- B6SJT4_MAIZE); contains Interpro domain(s)  IPR001461  Peptidase A1 	AT3G52500	NA	"aspartyl protease family protein; similar to aspartyl protease family protein [Arabidopsis thaliana] (TAIR:AT4G16563.1); similar to aspartic protease [Fagopyrum esculentum] (GB:AAS48510.2); contains InterPro domain Peptidase A1, pepsin; (InterPro:IPR001461); contains InterPro domain Peptidase aspartic, catalytic; (InterPro:IPR009007)"	52.86	437	8.00E-129	457	90.25974026
Solyc01g008070.2.1	1.704471566	2.765166586	0.007086457	Alpha/beta superfamily hydrolase (AHRD V1 *--- D0CIF5_9SYNE); contains Interpro domain(s)  IPR010765  Protein of unknown function DUF1350 	AT5G47860	NA	similar to unknown protein [Arabidopsis thaliana] (TAIR:AT3G43540.1); similar to H0502B11.12 [Oryza sativa (indica cultivar-group)] (GB:CAH66532.1); contains InterPro domain Protein of unknown function DUF1350; (InterPro:IPR010765)	68.91	431	2.00E-160	562	99.07621247
Solyc04g077670.2.1	1.709493006	3.911145658	0.001261405	"Serine carboxypeptidase 1 (AHRD V1 ***- B6TC80_MAIZE); contains Interpro domain(s)  IPR001563  Peptidase S10, serine carboxypeptidase "	AT1G73300	scpl2	"SCPL2 (serine carboxypeptidase-like 2); serine carboxypeptidase; similar to SCPL3 (serine carboxypeptidase-like 3), serine carboxypeptidase [Arabidopsis thaliana] (TAIR:AT1G73280.1); similar to SCPL1 (serine carboxypeptidase-like 1), serine carboxypeptidase [Arabidopsis thaliana] (TAIR:AT5G36180.1); similar to SCPL4 (serine carboxypeptidase-like 4), serine carboxypeptidase [Arabidopsis thaliana] (TAIR:AT1G73310.1); similar to Peptidase S10, serine carboxypeptidase [Medicago truncatula] (GB:ABE93325.1); contains InterPro domain Esterase/lipase/thioesterase; (InterPro:IPR000379); contains InterPro domain Peptidase S10, serine carboxypeptidase; (InterPro:IPR001563)"	51.22	451	1.00E-125	446	91.17043121
Solyc02g070060.1.1	1.731334307	3.163645163	0.002250763	"FAD-binding domain-containing protein (AHRD V1 **-- D7MFH6_ARALY); contains Interpro domain(s)  IPR006094  FAD linked oxidase, N-terminal "	AT4G20860	NA	"FAD-binding domain-containing protein; similar to FAD-binding domain-containing protein [Arabidopsis thaliana] (TAIR:AT5G44360.1); similar to FAD-linked oxidoreductase 1 [Glycine max] (GB:ABC41950.1); contains InterPro domain FAD linked oxidase, N-terminal; (InterPro:IPR006094); contains InterPro domain Berberine/berberine-like; (InterPro:IPR012951); contains InterPro domain Oxygen oxidoreductase covalent FAD-binding site; (InterPro:IPR006093)"	57.11	464	3.00E-147	518	87.28652751
Solyc02g062690.2.1	1.759882859	3.294609634	0.001240954	Transcription factor (AHRD V1 *-*- D6MKM4_9ASPA); contains Interpro domain(s)  IPR011598  Helix-loop-helix DNA-binding 	NA	NA	NA	NA	NA	NA	NA	NA
Solyc03g113950.2.1	1.761277744	3.877008629	0.000347221	Calmodulin-binding protein (AHRD V1 **** Q9FKL6_ARATH); contains Interpro domain(s)  IPR012416  Calmodulin binding protein-like 	NA	NA	NA	NA	NA	NA	NA	NA
Solyc03g007230.2.1	1.779649244	4.192109855	0.000124174	Protein phosphatase 2C (AHRD V1 ***- B1B5N6_PHYPA); contains Interpro domain(s)  IPR015655  Protein phosphatase 2C 	NA	NA	NA	NA	NA	NA	NA	NA
Solyc03g082430.1.1	1.80790887	5.408912606	1.48E-05	Growth-regulating factor 4 (AHRD V1 *--- Q6ZIK5_ORYSJ); contains Interpro domain(s)  IPR014977  WRC 	NA	NA	NA	NA	NA	NA	NA	NA
Solyc04g080780.2.1	1.814713351	4.891920637	2.96E-05	BEL1-like homeodomain protein 11 (AHRD V1 **-- BLH11_ARATH); contains Interpro domain(s)  IPR006563  POX 	NA	NA	NA	NA	NA	NA	NA	NA
Solyc06g083230.2.1	1.820418899	3.459489458	0.00187721	GTP cyclohydrolase I (AHRD V1 **** Q8VYU3_SOLLC); contains Interpro domain(s)  IPR001474  GTP cyclohydrolase I 	AT3G07270	NA	GTP cyclohydrolase I; similar to GTP cyclohydrolase I [Lycopersicon esculentum] (GB:AAL49957.1); contains InterPro domain Ankyrin; (InterPro:IPR002110); contains InterPro domain GTP cyclohydrolase I; (InterPro:IPR001474)	63.24	457	1.00E-154	543	97.81181619
Solyc05g016710.1.1	1.824789063	2.663472218	0.002470336	Unknown Protein (AHRD V1)	NA	NA	NA	NA	NA	NA	NA	NA
Solyc04g072310.2.1	1.82929417	2.759446116	0.005476689	Unknown Protein (AHRD V1)	NA	NA	NA	NA	NA	NA	NA	NA
Solyc02g069220.1.1	1.838014191	2.650019378	0.009336268	Unknown Protein (AHRD V1)	NA	NA	NA	NA	NA	NA	NA	NA
Solyc08g042000.2.1	1.849360318	3.41974347	0.001069093	"Sucrose phosphate synthase protein 1 (AHRD V1 **** B2BMQ3_PRUPE); contains Interpro domain(s)  IPR012819  Sucrose phosphate synthase, plant "	AT5G11110	ATSPS2F	Encodes a protein with putative sucrose-phosphate synthase activity.	66.35	1058	0	1331	99.61759082
Solyc01g098240.1.1	1.870138082	8.809802993	5.00E-07	RNA polymerase Rpb1 C-terminal repeat domain-containing protein (AHRD V1 *--- C5GU31_AJEDR); contains Interpro domain(s)  IPR012474  Frigida-like 	NA	NA	NA	NA	NA	NA	NA	NA
Solyc06g063180.1.1	1.870817926	3.227088448	0.001808345	"Glutamate-gated kainate-type ion channel receptor subunit GluR5 (AHRD V1 **** B9HB97_POPTR); contains Interpro domain(s)  IPR017103  Ionotropic glutamate-like receptor, plant "	NA	NA	NA	NA	NA	NA	NA	NA
Solyc02g085220.2.1	1.886772767	2.899936662	0.005525765	Transforming growth factor-beta receptor-associated protein 1 (AHRD V1 *--* TGFA1_MOUSE); contains Interpro domain(s)  IPR019453  Vacuolar sorting protein 39/Transforming growth factor  beta receptor-associated domain 2 	AT4G36630	EMB2754	EMB2754 (EMBRYO DEFECTIVE 2754); small GTPase regulator; similar to TVLP1 [Oryza sativa (indica cultivar-group)] (GB:ABB45382.1); similar to Citron-like; WD40-like [Medicago truncatula] (GB:ABE78879.1); similar to TGF beta receptor associated protein-like protein [Oryza sativa (japonica cultivar-group)] (GB:AAL58199.1); contains InterPro domain WD40-like; (InterPro:IPR011046); contains InterPro domain Citron-like; (InterPro:IPR001180)	67.23	1007	0	1314	99.8003992
Solyc09g010850.2.1	1.892629472	2.869810003	0.002626184	ATP binding / serine-threonine kinase (AHRD V1 **** C5DB71_VITVI); contains Interpro domain(s)  IPR002290  Serine/threonine protein kinase 	AT2G28930	APK1B	"APK1B (Arabidopsis protein kinase 1B); kinase; Identical to Protein kinase APK1B, chloroplast precursor (EC 2.7.11.1) (APK1B) [Arabidopsis Thaliana] (GB:P46573;GB:Q9SLH5); similar to APK1A (Arabidopsis protein kinase 1A), kinase [Arabidopsis thaliana] (TAIR:AT1G07570.1); similar to protein kinase [Brassica rapa] (GB:BAD12263.1); contains InterPro domain Serine/threonine protein kinase; (InterPro:IPR002290); contains InterPro domain Protein kinase-like; (InterPro:IPR011009); contains InterPro domain Protein kinase; (InterPro:IPR000719); contains InterPro domain Tyrosine protein kinase; (InterPro:IPR001245); contains InterPro domain Serine/threonine protein kinase, active site; (InterPro:IPR008271)"	65.54	415	3.00E-155	545	98.56115108
Solyc01g103640.2.1	1.910269198	3.572972311	0.0004898	"A_IG002N01.30 protein (Fragment) (AHRD V1 ***- O04624_ARATH); contains Interpro domain(s)  IPR001578  Peptidase C12, ubiquitin carboxyl-terminal hydrolase 1 "	AT4G24320	NA	"similar to unknown protein [Arabidopsis thaliana] (TAIR:AT1G71850.1); similar to Protein of unknown function DUF860, plant [Medicago truncatula] (GB:ABE93198.1); contains InterPro domain Protein of unknown function DUF860, plant; (InterPro:IPR008578)"	56.64	226	7.00E-73	270	83.71212121
Solyc05g041420.2.1	1.928629553	2.408623777	0.009290062	Serine/threonine protein kinase (AHRD V1 ***- D0NNA3_PHYIN); contains Interpro domain(s)  IPR002290  Serine/threonine protein kinase 	AT5G55560	NA	"protein kinase family protein; similar to WNK3 (Arabidopsis WNK kinase 3), kinase [Arabidopsis thaliana] (TAIR:AT3G48260.1); similar to Protein kinase [Medicago truncatula] (GB:ABE81462.1); contains InterPro domain Protein kinase-like; (InterPro:IPR011009); contains InterPro domain Protein kinase; (InterPro:IPR000719)"	70.71	280	2.00E-124	442	76.85950413
Solyc06g005560.2.1	1.929156537	5.48662996	5.05E-06	"Expansin-1 (AHRD V1 ***- Q6RX69_PETHY); contains Interpro domain(s)  IPR007112  Expansin 45, endoglucanase-like  IPR007117  Pollen allergen/expansin, C-terminal "	AT2G39700	ATEXP4	"putative expansin. Naming convention from the Expansin Working Group (Kende et al, 2004. Plant Mol Bio).  Involved in the formation of nematode-induced syncytia in roots of Arabidopsis thaliana."	82.92	240	1.00E-121	432	92.63565891
Solyc02g065480.2.1	1.934955437	3.874853596	9.18E-05	Ternary complex factor MIP1 (AHRD V1 **-- B6UE27_MAIZE); contains Interpro domain(s)  IPR006869  Protein of unknown function DUF547 	AT5G66600	NA	"similar to unknown protein [Arabidopsis thaliana] (TAIR:AT2G23700.1); similar to Os03g0769000 [Oryza sativa (japonica cultivar-group)] (GB:NP_001051393.1); similar to hypothetical protein [Oryza sativa (japonica cultivar-group)] (GB:AAR87323.1); similar to ternary complex factor MIP1, putative, expressed [Oryza sativa (japonica cultivar-group)] (GB:ABF99069.1); contains InterPro domain Protein of unknown function DUF547; (InterPro:IPR006869)"	50.98	610	3.00E-146	515	91.83359014
Solyc04g076750.1.1	1.952878158	2.725757743	0.007149431	"Oligopeptide transporter 4 (AHRD V1 **** B6U8Q5_MAIZE); contains Interpro domain(s)  IPR004648  Tetrapeptide transporter, OPT1/isp4 "	AT1G09930	ATOPT2	oligopeptide transporter	69.2	711	0	981	96.0704607
Solyc03g063090.1.1	1.993175839	2.872809151	0.002470336	Unknown Protein (AHRD V1)	NA	NA	NA	NA	NA	NA	NA	NA
Solyc00g011170.1.1	2.0001455	8.345038266	1.09E-07	Unknown Protein (AHRD V1)	NA	NA	NA	NA	NA	NA	NA	NA
Solyc05g055020.2.1	2.005334232	3.216562898	0.000492422	Light-dependent short hypocotyls 1 (AHRD V1 ***- D7M6V0_ARALY); contains Interpro domain(s)  IPR006936  Protein of unknown function DUF640 	NA	NA	NA	NA	NA	NA	NA	NA
Solyc06g016770.2.1	2.008528756	3.057847233	0.000685339	"Zinc finger family protein (AHRD V1 **-- D7MTV5_ARALY); contains Interpro domain(s)  IPR011016  Zinc finger, RING-CH-type "	AT5G60580	NA	"protein binding / zinc ion binding; similar to zinc finger (C3HC4-type RING finger) family protein [Arabidopsis thaliana] (TAIR:AT3G09760.1); similar to Os06g0677300 [Oryza sativa (japonica cultivar-group)] (GB:NP_001058355.1); similar to zinc finger (C3HC4-type RING finger) protein-like [Oryza sativa (japonica cultivar-group)] (GB:BAD45521.1); contains InterPro domain RINGv; (InterPro:IPR011016); contains InterPro domain Zinc finger, RING-type; (InterPro:IPR001841)"	55.86	444	2.00E-124	443	86.33663366
Solyc03g006600.1.1	2.023426686	2.749854096	0.002992803	Unknown Protein (AHRD V1)	NA	NA	NA	NA	NA	NA	NA	NA
Solyc02g085500.2.1	2.035833416	2.471470553	0.009443129	Ovate protein (AHRD V1 ***- Q8GSM4_SOLLC)	NA	NA	NA	NA	NA	NA	NA	NA
Solyc06g024290.1.1	2.056867807	5.088618839	2.61E-06	Unknown Protein (AHRD V1)	NA	NA	NA	NA	NA	NA	NA	NA
Solyc03g078120.2.1	2.057025904	3.19066287	0.000545651	NAC-domain transcription factor (AHRD V1 **** D3WFN5_WHEAT); contains Interpro domain(s)  IPR003441  No apical meristem (NAM) protein 	AT5G09330	NAC082	"ANAC082 (Arabidopsis NAC domain containing protein 82); similar to ANAC103 (Arabidopsis NAC domain containing protein 103), transcription factor [Arabidopsis thaliana] (TAIR:AT5G64060.1); similar to NAC1 [Medicago truncatula] (GB:AAF68626.1); contains InterPro domain Galactose mutarotase-like; (InterPro:IPR011013); contains InterPro domain No apical meristem (NAM) protein; (InterPro:IPR003441)"	61.36	132	4.00E-49	190	86.75496689
Solyc01g105880.2.1	2.072886469	3.190145921	0.000545651	"(E)-beta-ocimene synthase (AHRD V1 **** Q5CD81_CITUN); contains Interpro domain(s)  IPR005630  Terpene synthase, metal-binding domain "	NA	NA	NA	NA	NA	NA	NA	NA
Solyc03g063030.2.1	2.079761385	2.505397826	0.006782155	"Amino acid transporter (AHRD V1 **** B9HLH9_POPTR); contains Interpro domain(s)  IPR013057  Amino acid transporter, transmembrane "	AT2G39130	NA	"amino acid transporter family protein; similar to amino acid transporter family protein [Arabidopsis thaliana] (TAIR:AT3G54830.1); similar to Os02g0101000 [Oryza sativa (japonica cultivar-group)] (GB:NP_001045585.1); similar to Amino acid/polyamine transporter II [Medicago truncatula] (GB:ABE87832.1); contains InterPro domain Amino acid/polyamine transporter II; (InterPro:IPR002422); contains InterPro domain Amino acid transporter, transmembrane; (InterPro:IPR013057)"	76.32	228	6.00E-103	370	96.18644068
Solyc03g116720.1.1	2.085619791	2.312673987	0.009290062	"Histidine phosphotransfer protein (AHRD V1 **** B9MWP3_POPTR); contains Interpro domain(s)  IPR008207  Signal transduction histidine kinase, phosphotransfer (Hpt) region "	AT1G80100	AHP6	"AHP6 lacks the conserved histidine residue (Asn83 in AHP6b), which is required for  phosphotransfer, present in the other  AHPs. AHP6 does not appear to  have phosphotransfer activity. Acts  as an inhibitor of cytokinin signaling by interacting with the phosphorelay machinery. Expressed in developing protoxylem and associated  pericycle cell files. Negative regulator  of cytokinin signaling. Expression is down-regulated by cytokinins. There are two alternatively spliced genes for this locus, AHP6a and AHP6b, differing in the length of  the first exon. In ahp6-2 seedlings,  only the AHP6a transcript is present."	82.61	115	5.00E-36	145	98.27586207
Solyc05g051380.2.1	2.085696958	4.017916203	1.92E-05	"AP2-like ethylene-responsive transcription factor At1g16060 (AHRD V1 *-*- AP2L1_ARATH); contains Interpro domain(s)  IPR001471  Pathogenesis-related transcriptional factor and ERF, DNA-binding "	AT5G10510	AIL6	"AIL6 (AINTEGUMENTA-LIKE 6); DNA binding / transcription factor; similar to AIL7 (AINTEGUMENTA-LIKE 7), DNA binding / transcription factor [Arabidopsis thaliana] (TAIR:AT5G65510.1); similar to 117M18_31 [Brassica rapa] (GB:AAZ66950.1); contains InterPro domain Pathogenesis-related transcriptional factor and ERF; (InterPro:IPR001471)"	53.95	506	3.00E-112	402	81.2749004
Solyc06g024380.1.1	2.085846579	7.13979598	7.36E-08	Unknown Protein (AHRD V1)	NA	NA	NA	NA	NA	NA	NA	NA
Solyc01g103970.2.1	2.091604478	2.282952515	0.009290062	"RING finger protein 170 (AHRD V1 ***- C1BQ68_9MAXI); contains Interpro domain(s)  IPR018957  Zinc finger, C3HC4 RING-type "	NA	NA	NA	NA	NA	NA	NA	NA
Solyc08g036560.2.1	2.097603947	2.315140013	0.009290062	Unknown Protein (AHRD V1)	NA	NA	NA	NA	NA	NA	NA	NA
Solyc06g050380.1.1	2.111093769	3.298948045	0.000141664	"Mutator-like transposase (AHRD V1 *-*- Q9AYG3_ORYSJ); contains Interpro domain(s)  IPR018289  MULE transposase, conserved domain "	NA	NA	NA	NA	NA	NA	NA	NA
Solyc05g012290.2.1	2.150717828	2.853799104	0.003218896	DUF647 domain-containing protein (AHRD V1 **-- C5JIY8_AJEDS); contains Interpro domain(s)  IPR006968  Protein of unknown function DUF647 	AT1G13770	RUS3	similar to unknown protein [Arabidopsis thaliana] (TAIR:AT3G45890.1); similar to expressed protein [Oryza sativa (japonica cultivar-group)] (GB:ABF94623.1); contains InterPro domain Protein of unknown function DUF647; (InterPro:IPR006968)	69.37	431	5.00E-157	550	95.75892857
Solyc03g006590.2.1	2.161866514	4.961033415	5.21E-07	Unknown Protein (AHRD V1)	AT1G11120	NA	similar to unknown protein [Arabidopsis thaliana] (TAIR:AT1G61170.1); similar to CK25 [Nicotiana tabacum] (GB:ABE01833.1)	52	125	3.00E-28	120	76.97368421
