"","ITAG","SGN_annotation","AGI","symbol","gene_name","X..identity","alignment.length","e.value","bit.score","percent.query.align"
"258","Solyc06g074510.2.1","2,3-bisphosphoglycerate-dependent phosphoglycerate mutase 2 (AHRD V1 *-*- GPMA2_GLOVI); contains Interpro domain(s)  IPR013078  Phosphoglycerate mutase ","AT5G22620",NA,"phosphoglycerate/bisphosphoglycerate mutase family protein; similar to phosphoglycerate/bisphosphoglycerate mutase family protein [Arabidopsis thaliana] (TAIR:AT3G50520.1); similar to phosphoglycerate mutase family, putative [Oryza sativa (japonica cultivar-group)] (GB:AAX92756.1); similar to Os11g0150100 [Oryza sativa (japonica cultivar-group)] (GB:NP_001065757.1); contains InterPro domain Phosphoglycerate/bisphosphoglycerate mutase; (InterPro:IPR001345); contains InterPro domain Phosphoglycerate mutase; (InterPro:IPR013078)",65.99,444,1e-167,586,86.2745098
"259","Solyc06g075850.1.1","Histone H4 (AHRD V1 ***- B6T0P4_MAIZE); contains Interpro domain(s)  IPR001951  Histone H4 ","AT5G59970",NA,"histone H4; Identical to Histone H4 [Arabidopsis Thaliana] (GB:P59259;GB:P02308); similar to histone H4 [Arabidopsis thaliana] (TAIR:AT5G59690.1); similar to histone H4 [Arabidopsis thaliana] (TAIR:AT3G45930.1); similar to histone H4 [Arabidopsis thaliana] (TAIR:AT3G53730.1); similar to histone H4 [Nicotiana tabacum] (GB:BAF36442.1); similar to Os01g0835900 [Oryza sativa (japonica cultivar-group)] (GB:NP_001044729.1); similar to Histone H4 homologue [Sesbania rostrata] (GB:CAB01913.1); contains InterPro domain Histone-fold; (InterPro:IPR009072); contains InterPro domain Histone core; (InterPro:IPR007125); contains InterPro domain Histone H4; (InterPro:IPR001951); contains InterPro domain Histone-fold/TFIID-TAF/NF-Y; (InterPro:IPR007124)",98.78,82,5e-41,162,77.88461538
"260","Solyc06g076510.2.1","Phosphoserine phosphatase (AHRD V1 **** B6SU38_MAIZE); contains Interpro domain(s)  IPR004469  Phosphoserine phosphatase SerB ","AT1G18640","PSP","3-phosphoserine phosphatase acting in the last step of serine biosynthesis within the chloroplast",72.16,255,2e-101,365,85.47297297
"261","Solyc06g076580.1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"262","Solyc06g076820.1.1","Transcription factor (Fragment) (AHRD V1 *-** D6MKQ1_9ASPA); contains Interpro domain(s)  IPR007087  Zinc finger, C2H2-type ","AT2G29660",NA,"zinc finger (C2H2 type) family protein; similar to zinc finger (C2H2 type) family protein [Arabidopsis thaliana] (TAIR:AT1G75710.1); similar to H0814G11.16 [Oryza sativa (indica cultivar-group)] (GB:CAJ86349.1); similar to CAA30374.1 protein [Oryza sativa] (GB:CAB53477.1); similar to Os03g0264600 [Oryza sativa (japonica cultivar-group)] (GB:NP_001049642.1); contains InterPro domain Zinc finger, C2H2-type; (InterPro:IPR007087)",55.31,320,8e-84,307,80.05249344
"263","Solyc06g082380.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"264","Solyc06g082940.2.1","Photosystem I reaction center subunit XI (AHRD V1 ***- B6SHL1_MAIZE); contains Interpro domain(s)  IPR003757  Photosystem I reaction centre, subunit XI PsaL ","AT4G12800","PSAL","Encodes subunit L of photosystem I reaction center.",84.55,220,1e-86,315,99.09502262
"265","Solyc06g082950.2.1","Photosystem I reaction center subunit XI (AHRD V1 ***- B6SHL1_MAIZE); contains Interpro domain(s)  IPR003757  Photosystem I reaction centre, subunit XI PsaL ","AT4G12800","PSAL","Encodes subunit L of photosystem I reaction center.",84.09,220,6e-85,310,99.09502262
"266","Solyc06g082970.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"267","Solyc06g083890.2.1","Pre-mRNA-splicing factor SLU7-A (AHRD V1 ***- D7KSF4_ARALY)","AT1G65660","SMP1","Encodes a CCHC zinc finger protein that may function as a step II splicing factor. In an epigenetic allele of SMP1 (in which SMP1 and SMP2 mRNA is reduced) organs are smaller and contain fewer cells.",79.81,535,0,797,99.44134078
"268","Solyc06g084060.2.1","Leucine Rich Repeat family protein expressed (AHRD V1 ***- Q10GD4_ORYSJ); contains Interpro domain(s)  IPR001810  Cyclin-like F-box ","AT3G54650","FBL17","F-box family protein (FBL17); similar to F-box family protein (FBL15) [Arabidopsis thaliana] (TAIR:AT4G33210.1); similar to Leucine Rich Repeat family protein, expressed [Oryza sativa (japonica cultivar-group)] (GB:ABF97769.1); contains InterPro domain Cyclin-like F-box; (InterPro:IPR001810); contains InterPro domain Leucine-rich repeat; (InterPro:IPR001611)",57.62,604,2e-159,559,98.64864865
"269","Solyc07g005100.2.1","Chitinase-like protein (AHRD V1 ***- O81861_ARATH); contains Interpro domain(s)  IPR011583  Chitinase II ","AT4G19810",NA,"glycosyl hydrolase family 18 protein; similar to glycosyl hydrolase family 18 protein [Arabidopsis thaliana] (TAIR:AT4G19820.1); similar to chitinase/lysozyme [Nicotiana tabacum] (GB:CAA55128.1); contains InterPro domain Chitinase II; (InterPro:IPR011583); contains InterPro domain Glycoside hydrolase, family 18; (InterPro:IPR001223)",57.18,348,5e-111,397,91.77718833
"270","Solyc07g005470.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"271","Solyc07g005570.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"272","Solyc07g005740.1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"273","Solyc07g006120.2.1","WD repeat domain phosphoinositide-interacting protein (AHRD V1 **-- C0SB49_PARBP); contains Interpro domain(s)  IPR011046  WD40 repeat-like ","AT4G30510","ATATG18B","AtATG18b (Arabidopsis thaliana homolog of yeast autophagy 18 (ATG18) b); similar to AtATG18a (Arabidopsis thaliana homolog of yeast autophagy 18 (ATG18) a) [Arabidopsis thaliana] (TAIR:AT3G62770.2); similar to WD40-like [Medicago truncatula] (GB:ABE94693.1); contains InterPro domain WD40-like; (InterPro:IPR011046)",67.95,312,7e-122,434,83.87978142
"274","Solyc07g006570.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"275","Solyc07g006630.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"276","Solyc07g006700.1.1","Pathogenesis-related protein PR-1 (AHRD V1 **-- B4FQY0_MAIZE); contains Interpro domain(s)  IPR002413  Ves allergen ","AT4G25780",NA,"pathogenesis-related protein, putative; similar to allergen V5/Tpx-1-related family protein [Arabidopsis thaliana] (TAIR:AT5G57625.1); similar to Allergen V5/Tpx-1 related [Medicago truncatula] (GB:ABE83411.1); contains InterPro domain Ves allergen; (InterPro:IPR002413); contains InterPro domain Allergen V5/Tpx-1 related; (InterPro:IPR001283)",64.94,154,2e-60,228,77.66497462
"277","Solyc07g008700.2.1","Protein FAR1-RELATED SEQUENCE 9 (AHRD V1 ***- FRS9_ARATH); contains Interpro domain(s)  IPR018289  MULE transposase, conserved domain ","AT4G38170","FRS9","FRS9 (FAR1-related sequence 9); zinc ion binding; similar to FRS5 (FAR1-RELATED SEQUENCE 5), zinc ion binding [Arabidopsis thaliana] (TAIR:AT4G38180.1); similar to FAR1; Zinc finger, SWIM-type [Medicago truncatula] (GB:ABE89491.1); contains InterPro domain Zinc finger, PMZ-type; (InterPro:IPR006564); contains InterPro domain Zinc finger, SWIM-type; (InterPro:IPR007527); contains InterPro domain FAR1; (InterPro:IPR004330)",58.15,540,1e-175,613,97.64065336
"278","Solyc07g018070.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"279","Solyc07g018100.2.1","GOP-1 (Fragment) (AHRD V1 *--- Q95UF8_CAEEL); contains Interpro domain(s)  IPR019155  Protein of unknown function FPL ","AT3G28430",NA,"similar to conserved hypothetical protein [Medicago truncatula] (GB:ABD28468.1); similar to Os04g0298600 [Oryza sativa (japonica cultivar-group)] (GB:NP_001052403.1); contains domain ARM repeat (SSF48371); contains domain SUBFAMILY NOT NAMED (PTHR21481:SF2); contains domain FAMILY NOT NAMED (PTHR21481)",60.27,521,3e-167,585,89.61937716
"280","Solyc07g018290.2.1","AP2-like ethylene-responsive transcription factor At1g16060 (AHRD V1 *-*- AP2L1_ARATH); contains Interpro domain(s)  IPR001471  Pathogenesis-related transcriptional factor and ERF, DNA-binding ","AT5G57390","AIL5","AIL5 (AINTEGUMENTA-LIKE 5); DNA binding / transcription factor; similar to PLT1 (PLETHORA 1), transcription factor [Arabidopsis thaliana] (TAIR:AT3G20840.1); similar to Pathogenesis-related transcriptional factor and ERF [Medicago truncatula] (GB:ABE82188.1); contains InterPro domain Pathogenesis-related transcriptional factor and ERF; (InterPro:IPR001471)",50.5,505,1e-102,370,92.32409382
"281","Solyc07g021710.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"282","Solyc07g022830.2.1","Xenotropic and polytropic retrovirus receptor (AHRD V1 **-- B2GU54_XENTR); contains Interpro domain(s)  IPR004342  EXS, C-terminal ","AT5G35730",NA,"EXS family protein / ERD1/XPR1/SYG1 family protein; similar to EXS family protein / ERD1/XPR1/SYG1 family protein [Arabidopsis thaliana] (TAIR:AT2G32295.1); similar to EXS, C-terminal [Medicago truncatula] (GB:ABD28452.1); similar to EXS family protein, putative, expressed [Oryza sativa (japonica cultivar-group)] (GB:ABA99182.2); similar to Os12g0595000 [Oryza sativa (japonica cultivar-group)] (GB:NP_001067180.1); contains InterPro domain EXS, C-terminal; (InterPro:IPR004342)",68.55,461,0,632,99.35064935
"283","Solyc07g026620.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"284","Solyc07g041640.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"285","Solyc07g042190.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"286","Solyc07g043050.1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"287","Solyc07g043130.2.1","Os12g0117400 protein (Fragment) (AHRD V1 **-- Q0IQJ6_ORYSJ); contains Interpro domain(s)  IPR004249  NPH3 ","AT2G30520","RPT2","light inducible root phototropism 2 encoding a signal transducer of the phototropic response in Arabidopsis",69.65,593,0,853,99.65337955
"288","Solyc07g043390.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"289","Solyc07g045540.2.1","Glucose-6-phosphate 1-dehydrogenase (AHRD V1 **** O65856_TOBAC); contains Interpro domain(s)  IPR001282  Glucose-6-phosphate dehydrogenase ","AT5G35790","G6PD1","Encodes a plastidic glucose-6-phosphate dehydrogenase that is sensitive to reduction by DTT and whose mRNA is more prevalent in developing organs but absent in the root.",79.63,545,0,899,92.90657439
"290","Solyc07g045550.1.1","Transcriptional regulator STERILE APETALA (AHRD V1 ***- SAP_ARATH); contains Interpro domain(s)  IPR017986  WD40 repeat, region ","AT5G35770","SAP","A recessive mutation in the Arabidopsis STERILE APETALA (SAP) causes severe aberrations in inflorescence  and flower and ovule development.",53.81,381,2e-111,399,98.16753927
"291","Solyc07g047950.1.1","GRAS family transcription factor (AHRD V1 **-* B9IAQ7_POPTR); contains Interpro domain(s)  IPR005202  GRAS transcription factor ","AT5G48150","PAT1","Member of GRAS gene family. Semi-dominant mutant has a reduced response to far-red light and appears to act early in the phytochrome A signaling pathway.",65.18,537,0,697,97.06959707
"292","Solyc07g048080.2.1","Threonyl-tRNA synthetase (AHRD V1 **** D9ZHD6_HYPPE); contains Interpro domain(s)  IPR002320  Threonyl-tRNA synthetase, class IIa ","AT2G04842","EMB2761","threonyl-tRNA synthetase, putative / threonine--tRNA ligase, putative; similar to threonyl-tRNA synthetase / threonine--tRNA ligase (THRRS) [Arabidopsis thaliana] (TAIR:AT5G26830.1); similar to Threonyl-tRNA synthetase, class IIa [Synechococcus sp. WH 5701] (GB:ZP_01086092.1); similar to Threonyl-tRNA synthetase (ISS) [Ostreococcus tauri] (GB:CAL54300.1); similar to threonyl-tRNA synthetase [Synechococcus sp. CC9605] (GB:YP_381347.1); contains InterPro domain Anticodon-binding; (InterPro:IPR004154); contains InterPro domain Threonyl/alanyl tRNA synthetase, SAD; (InterPro:IPR012947); contains InterPro domain Threonyl-tRNA synthetase, class IIa; (InterPro:IPR002320); contains InterPro domain tRNA synthetase, class II (G, H, P and S); (InterPro:IPR002314); contains InterPro domain Aminoacyl-transfer RNA synthetase, class II; (InterPro:IPR006195)",81.61,609,0,1063,89.16913947
"293","Solyc07g051820.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"294","Solyc07g053050.1.1","Calmodulin (AHRD V1 **-- A7E7G2_SCLS1); contains Interpro domain(s)  IPR011992  EF-Hand type ","AT4G27280",NA,"calcium-binding EF hand family protein; similar to PBP1 (PINOID-BINDING PROTEIN 1), calcium ion binding [Arabidopsis thaliana] (TAIR:AT5G54490.1); similar to Avr9/Cf-9 rapidly elicited protein 20 [Nicotiana tabacum] (GB:AAV92890.1); contains InterPro domain EF-Hand type; (InterPro:IPR011992); contains InterPro domain Calcium-binding EF-hand; (InterPro:IPR002048)",60.75,107,7e-32,132,89.74358974
"295","Solyc07g053380.1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"296","Solyc07g053860.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"297","Solyc07g054580.2.1","GH3 family protein (AHRD V1 ***- B9N2A3_POPTR); contains Interpro domain(s)  IPR004993  GH3 auxin-responsive promoter ","AT4G03400","DFL2","Encodes a GH3-related gene involved in red light-specific hypocotyl elongation.  Analysis of sense and antisense transgenic plants suggests that DFL2 is located downstream of red light signal transduction and determines the degree of hypocotyl elongation.",66.84,588,0,835,97.50415973
"298","Solyc07g054680.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"299","Solyc07g055740.1.1","Strictosidine synthase-like protein (AHRD V1 ***- A7WPL3_TOBAC); contains Interpro domain(s)  IPR004141  Strictosidine synthase ","AT3G57030",NA,"strictosidine synthase family protein; similar to strictosidine synthase family protein [Arabidopsis thaliana] (TAIR:AT5G22020.1); similar to putative strictosidine synthase [Lycopersicon esculentum] (GB:AAF75751.1); contains InterPro domain Strictosidine synthase; (InterPro:IPR004141)",60.47,339,2e-113,405,92.61363636
"300","Solyc07g056230.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"301","Solyc07g056360.1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"302","Solyc07g056640.1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"303","Solyc07g061780.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"304","Solyc07g063070.1.1","DNA-binding WRKY VQ (AHRD V1 ***- Q2HTS9_MEDTR); contains Interpro domain(s)  IPR008889  VQ ","AT1G28280",NA,"VQ motif-containing protein; similar to VQ motif-containing protein [Arabidopsis thaliana] (TAIR:AT2G33780.1); similar to DNA-binding WRKY; VQ [Medicago truncatula] (GB:ABD32365.1); contains InterPro domain VQ; (InterPro:IPR008889)",57.36,197,4e-42,167,77.35042735
"305","Solyc07g064060.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"306","Solyc07g065130.2.1","Calcium-binding protein 39 (AHRD V1 **-* B6U5L1_MAIZE); contains Interpro domain(s)  IPR013878  Mo25-like ","AT5G47540",NA,"Mo25 family protein; Identical to Putative MO25-like protein At5g47540 [Arabidopsis Thaliana] (GB:Q9FGK3); similar to Mo25 family protein [Arabidopsis thaliana] (TAIR:AT4G17270.1); similar to MO25 protein -related [Brassica oleracea] (GB:ABD64974.1); contains InterPro domain Armadillo-like helical; (InterPro:IPR011989)",68.13,342,2e-136,482,82.03883495
"307","Solyc07g065760.1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"308","Solyc07g066010.2.1","Amino acid permease (AHRD V1 **** B9N5L8_POPTR); contains Interpro domain(s)  IPR013057  Amino acid transporter, transmembrane ","AT5G23810","AAP7","Encodes nonfunctional amino acid transporter.  AAP7 is the most distantly related member of the AAP family, a group of well characterized amino acid transporters within the ATF1 superfamily. Expression of this gene has not been detected with RNA gel blots or promoter GUS studies.",64.15,424,4e-155,544,91.02844639
"309","Solyc07g066150.1.1","Photosystem I reaction center subunit V (AHRD V1 ***- B6U534_MAIZE); contains Interpro domain(s)  IPR017494  Photosystem I reaction center, PsaG, plant ","AT1G55670","PSAG","Encodes subunit G of photosystem I, an 11-kDa membrane protein that plays an  important role in electron transport between plastocyanin and PSI and is involved in  the stability of the PSI complex. PSI-G subunit is bound to  PSI-B and is in contact with Lhca1. The protein inserts into thylakoids by  a direct or \spontaneous\"" pathway that does not involve the activities of  any known chloroplast protein-targeting machinery. PSI-G appears to be directly or indirectly involved in the interaction between Photosystem I and plastocyanin.""",73.19,138,7e-52,199,92.5170068
"310","Solyc08g006110.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"311","Solyc08g006350.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"312","Solyc08g007320.2.1","Protein containing DUF124 (AHRD V1 ***- A0M024_GRAFK); contains Interpro domain(s)  IPR002838  Protein of unknown function DUF124 ","AT4G17420",NA,"similar to unknown protein [Arabidopsis thaliana] (TAIR:AT5G47420.1); similar to hypothetical protein 31.t00054 [Brassica oleracea] (GB:ABD65092.1); contains InterPro domain Protein of unknown function DUF124; (InterPro:IPR002838)",72.98,285,1e-119,426,99.29078014
"313","Solyc08g016050.2.1","Dedicator of cytokinesis family protein (AHRD V1 ***- A8P5S7_BRUMA); contains Interpro domain(s)  IPR010703  Dedicator of cytokinesis ","AT4G16340","SPK1","mutant has Seedling lethal; Cotyledon, leaf-shape, trichome defects; Putative Cytoskeletal Protein",80.58,927,0,1412,97.02315325
"314","Solyc08g036570.1.1","Glutaredoxin (AHRD V1 **** B9GF65_POPTR); contains Interpro domain(s)  IPR011905  Glutaredoxin-like, plant II ","AT5G14070","ROXY2","glutaredoxin family protein; Identical to Glutaredoxin-C8 (AtGrxC8) (GRXC8) [Arabidopsis Thaliana] (GB:Q8LF89;GB:Q9FMU3); similar to ROXY1, thiol-disulfide exchange intermediate [Arabidopsis thaliana] (TAIR:AT3G02000.1); similar to glutaredoxin family protein [Musa acuminata] (GB:ABF69994.1); similar to Os04g0393500 [Oryza sativa (japonica cultivar-group)] (GB:NP_001052649.1); similar to Os02g0512400 [Oryza sativa (japonica cultivar-group)] (GB:NP_001046942.1); contains InterPro domain Thioredoxin-like fold; (InterPro:IPR012336); contains InterPro domain Glutaredoxin; (InterPro:IPR002109); contains InterPro domain Thioredoxin fold; (InterPro:IPR012335); contains InterPro domain Glutaredoxin-like, plant II; (InterPro:IPR011905)",51.85,108,5e-26,112,80.31496063
"315","Solyc08g042030.1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"316","Solyc08g045640.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"317","Solyc08g060860.2.1","Genomic DNA chromosome 3 P1 clone MSJ11 (AHRD V1 *--- Q9LW02_ARATH)","AT5G25360",NA,"similar to unknown protein [Arabidopsis thaliana] (TAIR:AT1G15350.1); similar to hypothetical protein [Glycine max] (GB:AAN03467.1)",57.14,147,1e-41,165,83.90804598
"318","Solyc08g060970.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"319","Solyc08g065140.1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"320","Solyc08g066500.2.1","Class III homeodomain-leucine zipper (AHRD V1 ***- Q1WD30_GINBI); contains Interpro domain(s)  IPR013978  MEKHLA ","AT1G52150","ATHB-15","Member of the class III HD-ZIP protein family. Contains homeodomain and leucine zipper domain. Critical for vascular development and negatively regulates vascular cell differentiation.",80.7,829,0,1391,99.75845411
"321","Solyc08g066880.2.1","5&apos-methylthioadenosine/S-adenosylhomocysteine nucleosidase (AHRD V1 *-*- D6E0Z8_9FIRM); contains Interpro domain(s)  IPR018017  Nucleoside phosphorylase, family 1 ","AT4G28940",NA,"catalytic; similar to phosphorylase family protein [Arabidopsis thaliana] (TAIR:AT4G24340.1); similar to Os05g0228000 [Oryza sativa (japonica cultivar-group)] (GB:NP_001054970.1); similar to Os01g0229800 [Oryza sativa (japonica cultivar-group)] (GB:NP_001042490.1); similar to putative bark storage protein [Oryza sativa (japonica cultivar-group)] (GB:BAA94780.1); contains InterPro domain Purine and other phosphorylases, family 1; (InterPro:IPR000845)",59.18,196,1e-63,239,94.20289855
"322","Solyc08g068120.1.1","DNA polymerase I family protein expressed (AHRD V1 ***- Q2QTK2_ORYSJ); contains Interpro domain(s)  IPR001098  DNA-directed DNA polymerase, family A ","AT4G32700","TEB","Encodes a homolog of Drosophila MUS308 and mammalian DNA polymerase, which prevent spontaneous or DNA damage-induced production of DNA double strand breaks. Two conserved functional domains: an N-terminal superfamily II DNA/RNA helicase domain and a C-terminal prokaryotic-type DNA polymerase I domain. Required for regulated cell division and differentiation in meristems. Mutant plants show morphological defects, such as short roots, serrated leaves, and fasciation, as well as defective patterns of cell division and differentiation in the meristem. Mutant plants had 2.5 to 4.5-fold higher expression of ATGR1, ATBRCA1 and RAD51 genes.",66.89,1471,0,1902,99.44903581
"323","Solyc08g068150.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"324","Solyc08g068160.1.1","Monooxygenase (AHRD V1 **** D5ZV09_9ACTO); contains Interpro domain(s)  IPR000103  Pyridine nucleotide-disulphide oxidoreductase, class-II ","AT5G25620","YUC6","YUC6 (YUCCA6); monooxygenase; similar to YUC2 (YUCCA2), monooxygenase/ oxidoreductase [Arabidopsis thaliana] (TAIR:AT4G13260.1); similar to Pyridine nucleotide-disulphide oxidoreductase, class I; FAD-dependent pyridine nucleotide-disulphide oxidoreductase [Medicago truncatula] (GB:ABE83417.1); contains InterPro domain NAD-binding site; (InterPro:IPR000205); contains InterPro domain Monooxygenase, FAD-binding; (InterPro:IPR002938); contains InterPro domain Pyridine nucleotide-disulphide oxidoreductase, class-II; (InterPro:IPR000103); contains InterPro domain FAD-dependent pyridine nucleotide-disulphide oxidoreductase; (InterPro:IPR013027)",69.76,410,2e-168,588,98.78640777
"325","Solyc08g068480.1.1","Indole-3-acetic acid-amido synthetase GH3.8 (AHRD V1 -**- B6U4E2_MAIZE); contains Interpro domain(s)  IPR004993  GH3 auxin-responsive promoter ","AT4G03400","DFL2","Encodes a GH3-related gene involved in red light-specific hypocotyl elongation.  Analysis of sense and antisense transgenic plants suggests that DFL2 is located downstream of red light signal transduction and determines the degree of hypocotyl elongation.",64.94,77,5e-24,105,96.20253165
"326","Solyc08g068490.2.1","Indole-3-acetic acid-amido synthetase GH3.8 (AHRD V1 **** B6U4E2_MAIZE); contains Interpro domain(s)  IPR004993  GH3 auxin-responsive promoter ","AT4G03400","DFL2","Encodes a GH3-related gene involved in red light-specific hypocotyl elongation.  Analysis of sense and antisense transgenic plants suggests that DFL2 is located downstream of red light signal transduction and determines the degree of hypocotyl elongation.",66.57,332,2e-136,482,95.93023256
"327","Solyc08g074760.2.1","Receptor like kinase, RLK","AT2G35620","FEI2","leucine-rich repeat transmembrane protein kinase, putative; similar to leucine-rich repeat transmembrane protein kinase, putative [Arabidopsis thaliana] (TAIR:AT1G31420.1); similar to Os03g0266800 [Oryza sativa (japonica cultivar-group)] (GB:NP_001049659.1); similar to Os12g0638100 [Oryza sativa (japonica cultivar-group)] (GB:NP_001067376.1); similar to SERK1 protein [Zea mays] (GB:CAC37638.1); contains InterPro domain Serine/threonine protein kinase; (InterPro:IPR002290); contains InterPro domain Protein kinase-like; (InterPro:IPR011009); contains InterPro domain Leucine-rich repeat; (InterPro:IPR001611); contains InterPro domain Leucine-rich repeat, typical subtype; (InterPro:IPR003591); contains InterPro domain Protein kinase; (InterPro:IPR000719); contains InterPro domain Leucine-rich repeat, plant specific; (InterPro:IPR007090); contains InterPro domain Serine/threonine protein kinase, active site; (InterPro:IPR008271); contains InterPro domain Leucine rich repeat, N-terminal; (InterPro:IPR013210)",75.09,562,0,847,95.08474576
"328","Solyc08g076810.2.1","GPI-anchored wall transfer protein 1 (AHRD V1 ***- C4JY68_UNCRE); contains Interpro domain(s)  IPR009447  GWT1 ","AT4G17910",NA,"zinc finger (C3HC4-type RING finger) family protein / pentatricopeptide (PPR) repeat-containing protein; Identical to Putative RING-H2 finger protein ATL4H (ATL4H) [Arabidopsis Thaliana] (GB:P0C041;GB:O49690); Identical to Hypothetical PPR-repeat protein At4g17915 [Arabidopsis Thaliana] (GB:P0C043;GB:O49690); similar to pentatricopeptide (PPR) repeat-containing protein [Arabidopsis thaliana] (TAIR:AT5G46680.1); similar to Putative RING-H2 finger protein ATL4H (GB:P0C041); similar to Hypothetical PPR-repeat protein At4g17915 (GB:P0C043); contains InterPro domain Pentatricopeptide repeat; (InterPro:IPR002885); contains InterPro domain Protein prenyltransferase; (InterPro:IPR008940); contains InterPro domain Tetratricopeptide-like helical; (InterPro:IPR011990); contains InterPro domain Zinc finger, RING-type; (InterPro:IPR001841)",53.03,413,1e-110,397,88.60215054
"329","Solyc08g077500.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"330","Solyc08g077800.2.1","DNA repair endonuclease XPF (AHRD V1 **-* C1J9L6_LIZAU); contains Interpro domain(s)  IPR006166  DNA repair nuclease, XPF-type/Helicase ","AT5G41150","ATRAD1","Confers resistance to UV radiation. Homolog of the human xeroderma pigmentosum group F DNA repair  and yeast Rad1 proteins",65.56,967,0,1217,99.68553459
"331","Solyc08g082340.2.1","Glycerol-3-phosphate acyltransferase 3 (AHRD V1 **** GPAT3_HUMAN); contains Interpro domain(s)  IPR002123  Phospholipid/glycerol acyltransferase ","AT5G60620","GPAT9","phospholipid/glycerol acyltransferase family protein; similar to phospholipid/glycerol acyltransferase family protein [Arabidopsis thaliana] (TAIR:AT1G80950.1); similar to Phospholipid/glycerol acyltransferase [Medicago truncatula] (GB:ABE86597.1); contains InterPro domain Phospholipid/glycerol acyltransferase; (InterPro:IPR002123)",86.45,369,0,672,98.65591398
"332","Solyc08g082590.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"333","Solyc08g082910.1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"334","Solyc09g005620.2.1","Glutaredoxin (AHRD V1 *-*- D7G070_ECTSI); contains Interpro domain(s)  IPR004480  Glutaredoxin-related protein ","AT2G38270","ATGRX2","Encodes protein homologous to CXIP1.  CXIP1 is a PICOT domain containing protein interacts with CAX1, a high capacity calcium transporter.  However, CXP2 does not interact with CAX1 and only moderately activates another calcium transporter CAX4.",67.15,274,1e-106,382,93.17406143
"335","Solyc09g006010.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"336","Solyc09g007320.2.1","Pentatricopeptide repeat protein (AHRD V1 *-*- A7BJL0_RAPSA); contains Interpro domain(s)  IPR002885  Pentatricopeptide repeat ","AT3G09650","CRM3","RNA binding protein involved in the processing of chloroplast psbB-psbT-psbH-petB-petD transcript unit.",59.78,736,0,743,94.51659452
"337","Solyc09g008780.2.1","Os01g0786800 protein (Fragment) (AHRD V1 *-*- Q0JIP0_ORYSJ); contains Interpro domain(s)  IPR002781  Protein of unknown function DUF81 ","AT2G36630",NA,"similar to unknown protein [Arabidopsis thaliana] (TAIR:AT2G25737.1); similar to Os03g0726500 [Oryza sativa (japonica cultivar-group)] (GB:NP_001051136.1); similar to membrane protein-like protein [Glycine max] (GB:ABC47859.1); contains InterPro domain Protein of unknown function DUF81; (InterPro:IPR002781)",72.89,461,1e-153,539,99.34782609
"338","Solyc09g009420.1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
